FID,OBJECTID,SHAPE,ANL_NAME,BEZIRK,FLAECHE,OEFF_ZEITEN,SPIELEN_IM_PARK,WASSER_IM_PARK,HUNDE_IM_PARK,TELEFON,WEBLINK1,SE_ANNO_CAD_DATA
PARKINFOOGD.1906824,1906824,POINT (16.339962383625647 48.181388516331836),Steinbauerpark,12,11.336 m²,HuZo: Wint6:00-21:30|Somm6:00-22:00,Ja,Ja,Ja,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906825,1906825,POINT (16.332549646444146 48.17622722150285),Grete-Salzer-Park,12,2.984 m²,"Okt-März:06:00-21:00, Apr-Sep:06:00-21:30",Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906826,1906826,POINT (16.311359096962278 48.168823274357514),PA Strohberggasse,12,2.333 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906827,1906827,POINT (16.331070685756128 48.17361589644009),Franz-Nekula-Park,12,6.787 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906828,1906828,POINT (16.322472317945024 48.17729860468733),PA Rotenmühlgasse,12,541 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906829,1906829,POINT (16.323610876634795 48.18182777326914),PA Rosasgasse,12,279 m²,0:00-24:00,Ja,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906830,1906830,POINT (16.297058427726572 48.1693321071736),PA Münchenstraße,12,963 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906831,1906831,POINT (16.407625738319783 48.18474975950402),PA Litfaßstraße,3,2.486 m²,0:00-24:00,Ja,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906832,1906832,POINT (16.31754273868711 48.179082730804375),Marillenalm,12,10.078 m²,Wint: 6:00-21:30|Somm: 6:00-22:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906833,1906833,POINT (16.30143282628789 48.16707558764259),PA Karl-Kraus-Gasse,12,4.095 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906834,1906834,POINT (16.325097301720945 48.164989349011144),PA Helene-Potetz-Weg,12,451 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906835,1906835,POINT (16.325719611644324 48.16651114442904),PA Hedy-Lamarr-Weg,12,1.017 m²,0:00-24:00,Nein,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906836,1906836,POINT (16.30006494219964 48.17011831792395),PA Hetzendorfer Straße,12,549 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906837,1906837,POINT (16.333263737105316 48.181576547738175),Hermann-Leopoldi-Park,12,6.067 m²,"Okt-März:06:00-21:00, Apr-Sep:06:00-21:30",Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906838,1906838,POINT (16.34631963409502 48.18173581926186),Haydnpark,12,13.156 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906839,1906839,POINT (16.34717666233614 48.18235005995905),PA Mittelzone,5,14.272 m²,0:00-24:00,Ja,Ja,Ja,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906840,1906840,POINT (16.320331836714157 48.171143885624915),Bil-Spira-Park,12,13.676 m²,0:00-24:00,Ja,Ja,Ja,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906841,1906841,POINT (16.293629606653376 48.177941275573524),PA Adolf-Lorenz-Gasse,13,1.527 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906842,1906842,POINT (16.33708591851546 48.186760604980876),Linsepark,12,5.574 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906843,1906843,POINT (16.300936407641203 48.14953263842741),Stadtpark Atzgersdorf,23,29.172 m²,,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906844,1906844,POINT (16.246317944068696 48.21863720441849),PA Ausjagdweg,14,1.304 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906845,1906845,POINT (16.294134859131105 48.19874891108627),Klara-Weingarten-Park,14,1.191 m²,0:00-24:00,Nein,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906846,1906846,POINT (16.2425503526176 48.20846357410907),PA Anzbachgasse,14,1.697 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906847,1906847,POINT (16.267783509953816 48.17733987522204),PA Wlassakstraße,13,10.576 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906848,1906848,POINT (16.473222278669617 48.16451360572036),Artillerieplatz Hundezone,11,597 m²,,Nein,Nein,Ja,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906849,1906849,POINT (16.27160137737555 48.19025725319299),Streckerpark,13,5.557 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906850,1906850,POINT (16.276165604358816 48.16042407493478),PA Sillerplatz,13,2.709 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906719,1906719,POINT (16.357033639776578 48.22998325797664),Josef-Ludwig-Wolf-Park,9,1.115 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906720,1906720,POINT (16.354313517803906 48.211720310691376),GA Wickenburggasse,8,85 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906721,1906721,POINT (16.415430398213473 48.21466934649234),PA Engerthstraße,2,5.655 m²,0:00-24:00,Nein,Ja,Ja,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906722,1906722,POINT (16.353727970623723 48.22095056154192),Arne-Karlsson-Park,9,11.728 m²,Skaterpark:07:00-20:30,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906723,1906723,POINT (16.35170054415249 48.204715619991354),PA Kirchengasse,7,297 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906724,1906724,POINT (16.343884927970098 48.19377057863722),Vinzenz-von-Paul-Park,6,824 m²,08:00-19:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906725,1906725,POINT (16.353756393968112 48.191093801447764),Rosa-Janku-Park,5,1.202 m²,0:00-24:00,Nein,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906726,1906726,POINT (16.363156326751557 48.19641531428088),Planquadrat Park,4,4.745 m²,keine Angabe,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906727,1906727,POINT (16.371397851812095 48.18679580096137),PA Schelleingasse,4,5.090 m²,"Ballspielkäfig: Okt-März: 7:15-20:15, Apr-Sep: 6:30-21:15",Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906728,1906728,POINT (16.321424230225063 48.15721595997753),PA Danilovatzgasse,12,898 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906729,1906729,POINT (16.40548914382599 48.21690753964781),Wolfgang-Kössner-Park,2,5.987 m²,6:30-20:30,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906730,1906730,POINT (16.356174789838295 48.207341660153205),PA Schmerlingplatz,1,3.407 m²,0:00-24:00,Nein,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906731,1906731,POINT (16.44020929294742 48.1564693604557),GA Feuerhalle Simmering,11,26.681 m²,0:00-24:00,Ja,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906732,1906732,POINT (16.455632644183297 48.252848831216525),PA Ernst-Jandl-Weg,22,4.097 m²,0:00-24:00,Ja,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906733,1906733,POINT (16.46146289606304 48.262332150844365),PA Rautenweg,22,1.018 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906734,1906734,POINT (16.402664787608945 48.24781757832011),PA Angeliwiese,21,14.106 m²,0:00-24:00,Ja,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906735,1906735,POINT (16.32953973858106 48.2163691946199),Adelheid-Popp-Park,17,1.367 m²,0:00-24:00,Nein,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906736,1906736,POINT (16.384788208330665 48.20071922232337),GA Linke Bahngasse,3,2.610 m²,Hundezone: 6:00-23:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906737,1906737,POINT (16.275183207959234 48.13724755401676),Herbert-Mayr-Park,23,6.993 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906738,1906738,POINT (16.289865229437574 48.14809150631269),Mayer-von-Rosenau-Park,23,1.446 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906739,1906739,POINT (16.385665233688144 48.269784201411404),PA Lorettoplatz,21,417 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906740,1906740,POINT (16.39531125611711 48.252228058944205),Wasserpark,21,143.924 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906741,1906741,POINT (16.29847425236888 48.22945866312296),PA Rupertusplatz,17,1.716 m²,0:00-24:00,Ja,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906742,1906742,POINT (16.290537726768 48.15895088564941),PA Schluckergasse,13,12.235 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906743,1906743,POINT (16.388941795245078 48.202480775225624),Friedrich-Gulda-Park,3,1.074 m²,6:00-21:30,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906744,1906744,POINT (16.44162080505131 48.245235418750205),Jakob-Rosenfeld-Park,22,1.891 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906745,1906745,POINT (16.319507066131827 48.15731836341323),PA Altmannsdorfer Straße,12,2.173 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906746,1906746,POINT (16.460904218509963 48.15352027257267),PA Am Leberberg,11,27.032 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906747,1906747,POINT (16.41542426699289 48.18097740054433),PA Fuchsröhrenstraße,11,928 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906748,1906748,POINT (16.41781760387473 48.180875039545455),PA Lorenz-Reiter-Straße,11,6.852 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906749,1906749,POINT (16.429892871186794 48.16877198457139),PA Blériotgasse,11,17.133 m²,Hundezone:06:00-20:00,Ja,Ja,Ja,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906750,1906750,POINT (16.432042803831674 48.16793962963239),PA Florian-Hedorfer-Straße,11,1.446 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906751,1906751,POINT (16.375572310509515 48.148674441481845),PA Per-Albin-Hansson-Straße,10,113.496 m²,0:00-24:00,Ja,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906752,1906752,POINT (16.408036719212415 48.134955264599704),Piratenspielplatz,10,3.931 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906753,1906753,POINT (16.381427718219605 48.15386781342053),PA Favoritenstraße,10,9.918 m²,0:00-24:00,Ja,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906754,1906754,POINT (16.352404864625484 48.16568309090594),Eva-und-Otto-Benesch-Park,10,15.838 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906755,1906755,POINT (16.381969067247063 48.14867425406),PA Olaus-Petri-Gasse,10,6.212 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906756,1906756,POINT (16.40394452291697 48.13794431659567),PA Ober-Laaer Platz,10,2.476 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906757,1906757,POINT (16.39031574926828 48.142506404418825),PA Kurt-Tichy-Gasse,10,3.540 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906758,1906758,POINT (16.414848475030396 48.13340971118416),PA Unter-Laaer Straße,10,2.997 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906759,1906759,POINT (16.396909225975868 48.136747724754564),PA Hintere Liesingbachstraße,10,581 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906760,1906760,POINT (16.372951042056393 48.159063778352696),PA Heuberggstätten,10,225.425 m²,0:00-24:00,Ja,Nein,Ja,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906761,1906761,POINT (16.39293595417482 48.1447760969484),PA Franz-Koci-Straße,10,8.109 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906762,1906762,POINT (16.41013198280654 48.13985866615323),PA Fontanastraße,10,9.841 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906763,1906763,POINT (16.348059310348184 48.1692699281916),PA Wienerbergstraße,10,429 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906764,1906764,POINT (16.397809318118103 48.13725875597492),PA Bischofplatz,10,743 m²,0:00-24:00,Ja,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906765,1906765,POINT (16.39938304270603 48.13676363566035),PA Untere Kaistraße,10,693 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906766,1906766,POINT (16.39496028891096 48.14659338093565),PA Johann-Pölzer-Gasse,10,3.578 m²,0:00-24:00,Ja,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906767,1906767,POINT (16.36088879137014 48.17459213571115),Barankapark-Hellerwiese,10,5.130 m²,06:00-21:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906768,1906768,POINT (16.39244164289511 48.14655049524758),PA Alma-Rose-Gasse,10,1.499 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906769,1906769,POINT (16.348875650590042 48.21668022831654),Viktor-Frankl-Park,9,3.446 m²,7:00-21:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906770,1906770,POINT (16.367345993419327 48.223385952101026),Diana-Budisavljevic-Park,9,18.760 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906771,1906771,POINT (16.352603586367387 48.22946393999906),Helene-Deutsch-Park,9,3.511 m²,6:50-20:30,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906772,1906772,POINT (16.2737475110891 48.19381319509252),PA Hochsatzengasse,14,4.005 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906773,1906773,POINT (16.224797000608387 48.2145774162973),PA Cottagestraße,14,857 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906774,1906774,POINT (16.282782319207715 48.205650312628066),PA Antaeusgasse,14,846 m²,0:00-24:00,Ja,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906775,1906775,POINT (16.269757981690354 48.189078450948564),PA Sommerergasse,13,1.133 m²,0:00-24:00,Ja,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906776,1906776,POINT (16.29626813580443 48.18140440633637),Katharina-Schratt-Park,13,1.762 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906777,1906777,POINT (16.265395166737452 48.16694462424048),PA Jenbachgasse,13,1.022 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906778,1906778,POINT (16.279689913686816 48.16922492168343),Helene-Druskowitz-Park,13,1.041 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906779,1906779,POINT (16.26135241084698 48.18252263349478),Franz-Schmidt-Park,13,3.281 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906780,1906780,POINT (16.455980332788087 48.25576242895714),PA Aktivspielplatz,22,10.145 m²,0:00-24:00,Ja,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906781,1906781,POINT (16.35902541160347 48.272103158189545),PA Wigandgasse,19,1.349 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906782,1906782,POINT (16.49633331329493 48.22564435148606),An den alten Schanzen Hundezone,22,573 m²,0:00-24:00,Nein,Nein,Ja,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906783,1906783,POINT (16.407890131436098 48.201889096001906),Prater - Forstwiesen-Nord,2,43.241 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906784,1906784,POINT (16.419792134482417 48.20019730640277),Prater - Epplwiese,2,68.002 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906785,1906785,POINT (16.418813218469925 48.19877548033792),Prater - Wasserwiese,2,94.692 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906652,1906652,POINT (16.301974274825138 48.23549018144587),Hans-Bock-Park,17,9.865 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906653,1906653,POINT (16.314378002539005 48.22503049799339),PA Dr.-Josef-Resch-Platz,17,1.127 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906654,1906654,POINT (16.32117714007053 48.22425690402406),Clemens-Krauss-Park,17,4.695 m²,0:00-24:00,Ja,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906655,1906655,POINT (16.32207404230385 48.21857789405553),PA Clemens-Hofbauer-Platz,17,4.931 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906656,1906656,POINT (16.431359516713364 48.24311155437731),Schulgarten - Schauanlagen,22,47.013 m²,"Apr-Okt: jeden 1. Donnerstag im Monat 10:00-18:00, Jul-Aug: Mo-Mi 10:00-18:00",Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906657,1906657,POINT (16.352671384394867 48.21612864746245),PA Altes AKH,9,11.880 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906658,1906658,POINT (16.368112570447266 48.217017786250686),GA Deutschmeisterplatz,1,624 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906659,1906659,POINT (16.267568713196447 48.14951972824467),Ölzeltpark,23,10.789 m²,0:00-24:00,Ja,Ja,Ja,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906660,1906660,POINT (16.3260599521886 48.15644630537786),PA Wilhelm-Erben-Gasse,23,24.759 m²,0:00-24:00,Nein,Nein,Ja,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906661,1906661,POINT (16.414035011015766 48.20121044645121),Prater - Forstwiesen-Süd,2,38.846 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906662,1906662,POINT (16.28996605468093 48.154346742627695),PA Tullnertalgasse,23,10.362 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906663,1906663,POINT (16.286993096968693 48.15477384502366),PA Ruzickagasse,23,3.841 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906664,1906664,POINT (16.27808687428066 48.13965300671431),PA Theophil-Hansen-Gasse,23,7.432 m²,0:00-24:00,Nein,Ja,Ja,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906665,1906665,POINT (16.2882973332469 48.14070419728464),PA Steinergasse,23,7.495 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1906666,1906666,POINT (16.275695665692204 48.13497275366848),PA Elisenstraße,23,1.054 m²,0:00-24:00,Ja,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
